 45.420981   -6.461210  0.020050
 46.249950   -7.202716  0.020712
 44.269154   -6.903166  0.021124
 44.374766   -6.875249  0.021112
 44.225450   -6.832448  0.021161
 49.841428   -8.140310  0.020659
  7.814529   -0.429990  0.021384
  8.234821   -0.132520  0.021410
  7.831575   -0.427225  0.021368
  8.404112   -0.741736  0.021242
  8.146234   -0.590154  0.021337
  7.691862   -0.542838  0.021352
  7.647842   -0.593230  0.021438
  7.940421   -0.484854  0.021327
  7.439105   -0.188866  0.021313
  7.584053   -0.739747  0.021367
  7.179938   -1.187461  0.021827
  9.541593    0.820301  0.021346
 27.931872   -8.701417  0.020154
 25.359103    0.179653  0.020375
 27.608187    0.037394  0.020936
 27.384769   -0.147392  0.020960
 27.896034    0.132916  0.020948
 27.500133   -0.000755  0.020929
 28.051198   -0.357036  0.021058
 15.651266   13.800300  0.020445
 17.024676   14.712774  0.020292
 15.720642   14.459758  0.020677
 12.774554   13.725455  0.023073
 11.079778   -0.718044  0.022426
 11.150461   -0.419865  0.024163
 12.015444  -10.333432  0.027408
 16.615821   -9.558612  0.025914
 12.466398  -10.573168  0.027450
 12.177782    0.829104  0.029411
  9.229265   15.626108  0.024059
  5.212182   15.766223  0.024548
 10.691012   15.829722  0.024428
 33.817339   -8.969463  0.020161
 28.905276   -0.285662  0.020714
 28.591557    0.993423  0.020779
 26.148521   -8.605210  0.021714
 30.678751   -7.994957  0.025033
 30.537090   -0.773745  0.021555
 44.416520   -7.777118  0.021544
 44.392064   -7.858235  0.021582
 44.355387   -7.832856  0.021563
 44.352455   -7.802134  0.021568
 43.170572   -6.880235  0.022869
 43.759216   -6.775864  0.023176
 43.950216   -6.605946  0.023124
 36.150211   -9.009180  0.023482
 35.728645   -8.702226  0.023923
 35.421907   -7.419119  0.024962
 36.450617   -9.305369  0.025762
 36.894585    0.924775  0.024884
 34.011698   -0.655767  0.024636
 34.606968   -0.443299  0.024598
 39.545189    0.577864  0.025142
 39.599239    0.570575  0.025236
 39.344931    0.587129  0.025046
 39.596199    0.674807  0.025144
 39.417060    0.616927  0.025066
 39.420949    0.691858  0.025170
 39.645396    0.551943  0.025065
 39.575011    0.571154  0.025153
 39.403004    0.667585  0.025088
 29.422207   13.757503  0.020411
 28.028833   13.694156  0.022718
 29.107942   14.755367  0.022413
 29.230766   12.907688  0.023090
 26.112676   13.361675  0.024782
 27.187497   -8.167535  0.026570
 29.214037   -9.766812  0.026838
