,RA,DEC,z,xVal
108,171.834057,1.086786,0.05273200000000001,-42.60770148315722
109,170.65106799999998,2.387353,0.053730999999999994,-62.97120630804975
110,170.633805,2.813234,0.053815999999999996,-84.13270921444217
111,170.860302,3.710181,0.054284000000000006,-47.89218882077924
112,173.740587,3.2762330000000004,0.050835000000000005,87.53865434704346
113,173.577783,3.8013519999999996,0.050495,84.23038158546566
114,173.776158,6.291329,0.053719,-88.61591853077412
115,171.828239,6.651641000000001,0.05371,-86.28822890668394
116,174.068963,7.0606979999999995,0.052114999999999995,-31.8001201606479
117,173.419264,7.482784,0.051389,-45.13090410912666
118,173.32040800000001,7.5152399999999995,0.05148,-44.206549208724255
119,172.064555,7.433738000000001,0.05179400000000001,-47.53203692387983
120,170.193623,5.747699,0.05318,117.14329106908643
121,170.16423400000002,5.728708,0.053187,117.84299188425712
122,169.602481,5.42194,0.052868,103.23158264401775
123,168.562746,5.788165,0.052359,64.75020669554193
124,171.35253600000001,6.209526,0.054667999999999994,-22.132834663657665
125,170.61565900000002,6.577458999999999,0.053263,86.48911900896665
126,170.956077,7.311177000000001,0.053427999999999996,21.342287168063578
127,170.77756000000002,7.110059,0.053583000000000006,46.291131341959975
128,170.599603,7.244871000000001,0.053447,53.09303364780933
129,170.19501599999998,7.526539,0.053505,44.03841181795474
130,168.668227,6.597867999999999,0.053357,85.06565708983334
131,169.37537700000001,7.5651850000000005,0.05309199999999999,43.710632113776164
132,173.910425,5.642257,0.049279,-51.32529470817415
133,173.161151,7.964650999999999,0.050862,15.6899534245169
134,173.06288600000002,7.987213000000001,0.050867,19.507862760627713
135,173.52536899999998,8.073189,0.050405,24.33209211258258
136,172.902355,7.839314,0.051248,-2.24014751201255
137,171.959013,7.857588000000001,0.05136,0.3755873210266536
138,174.17533500000002,7.032813000000001,0.049078,-19.61750977783341
139,179.41829099999998,2.105422,0.046772,67.2200388494793
140,176.133602,0.8287629999999999,0.046343,91.99803515770856
141,176.089031,1.8607310000000001,0.046762,-39.59505197010662
142,176.163979,2.3220110000000003,0.046787999999999996,-93.17370891624607
143,175.01908400000002,1.441638,0.0474,11.239420366545568
144,175.48560600000002,1.57897,0.047074,-1.042577346557494
145,175.65412800000001,2.514267,0.04697,-109.7923236886247
146,175.393825,2.495577,0.04691,-96.64868478181059
147,175.594344,4.114289,0.046566,-74.29153498354589
148,180.22441899999998,0.480516,0.041011,-44.203557706302355
149,180.590032,2.233595,0.041395,3.9370694717215926
150,180.462603,3.450036,0.041218,20.9741112754009
151,178.61203500000002,5.688880999999999,0.047332,-105.48518457740057
152,177.705389,6.125342,0.046074000000000004,-27.841671745860793
153,179.06382299999999,5.5869029999999995,0.045609,-104.97549777495574
154,179.178792,5.830346,0.045533,-122.11518177956754
155,178.88360500000002,5.849423000000001,0.045231,-120.97601937317485
156,177.543137,6.394691000000001,0.045212999999999996,-5.814949200392989
157,175.695996,5.377635,0.046508,83.79056584609988
158,176.95600100000001,6.331592,0.046317000000000004,71.82970621829872
159,175.656633,6.068279,0.046646,131.67208950878714
160,174.267583,5.899868,0.047287,-11.93100076879044
161,173.85091599999998,5.737465,0.046829,-58.356516075961025
162,173.952807,5.748067,0.046834,-47.686502625479555
163,178.95725,6.144732,0.044032,-129.98966239222315
164,180.192303,7.359203,0.041308,-25.556529697979553
165,177.698267,6.849958,0.041556,-20.7178717362395
166,178.98814299999998,7.9181490000000005,0.043153,8.273014424523145
167,179.00411,7.526136,0.042263,-40.73588037249907
168,178.975789,8.472362,0.041915,72.56777110815695
169,178.908245,8.456083999999999,0.041811,70.10595396983366
170,179.086826,8.313765,0.041791,55.62760689420445
171,178.92087,8.467908999999999,0.041954000000000005,71.6936318091942
172,179.096056,8.491415,0.041957999999999995,74.88807050550533
173,179.05491899999998,8.759688,0.041760000000000005,98.56557861154877
174,177.968857,8.14958,0.042480000000000004,16.77598723758003
175,178.383167,8.325768,0.042226,44.48978265863149
176,176.99053,7.86995,0.041516000000000004,-0.9699131350292504
177,177.536934,9.307342,0.042756,4.705669332924183
178,178.421257,8.974055,0.042033999999999995,90.39494552377273
179,173.879664,6.46868,0.044626,-60.613048324782724
180,177.16991000000002,7.6690320000000005,0.043233,7.730525344891443
181,177.16175,7.8747419999999995,0.043131,-0.8912929671146496
182,175.306361,7.8667929999999995,0.041486,-1.2950502397133676
183,170.77711599999998,3.718789,0.046784,-50.06294164535673
184,171.152272,4.4110059999999995,0.046707,-2.6820788080755813
185,171.024497,4.306287,0.046847,-10.610595990292426
186,174.00214499999998,5.566657,0.047553,-37.518782766183804
187,170.363524,6.000618,0.045376,98.49663428276739
188,173.686098,7.865050999999999,0.046539,0.9624732949821545
189,173.258728,8.680371000000001,0.046524,91.47017330645417
190,169.925715,7.598705000000001,0.048161,35.06590620957333
191,168.823915,8.372264,0.046042,-46.57714144770743
192,179.41636699999998,15.062289000000002,0.05197,117.16218244908161
193,180.52748799999998,16.214270000000003,0.049499,14.784325991886881
194,180.50616000000002,16.251356,0.049595,17.19329932661736
195,180.563063,16.197772,0.049559,10.290217692557347
196,180.454674,16.187582,0.049505,24.4829507402429
197,176.70753200000001,15.255542000000002,0.051017,-98.01943287069889
198,169.429751,8.865492,0.054466999999999995,-135.27829452650056
199,169.452359,8.899591000000001,0.054470000000000005,-138.74466548656238
200,169.383042,8.803692,0.054483000000000004,-128.3550586501764
201,168.796972,9.129458999999999,0.053854,-102.12463599799737
202,168.76626399999998,8.321324,0.053116,-45.75467596312456
203,169.20368200000001,9.380718,0.055347,-149.91566454793738
204,169.47620600000002,9.337437,0.05485399999999999,-161.5771844251468
205,168.949082,9.77718,0.053903999999999994,-116.38378849295097
206,168.935684,10.119418,0.054272,-94.83665520148989
207,169.01344699999999,10.815881,0.053998000000000004,-23.351004974526905
208,172.702628,8.687994999999999,0.050129,110.97989576585645
209,172.65072,8.800549,0.050023000000000005,120.62920492449074
210,172.64795900000001,8.697,0.050187999999999997,111.32504630159357
211,172.457006,8.362203,0.0506,69.86958936926187
212,172.912791,9.612638,0.049513,144.78351349336032
213,173.149503,10.163705,0.048626,100.8468088295543
214,172.951777,10.239113,0.049055,99.64872633832822
215,172.917394,13.897797,0.055781,-39.341701014351266
216,170.665029,13.550510000000001,0.055472,48.2913251890553
217,170.210522,14.281348999999999,0.054814,-19.9616235866345
218,168.744101,13.392745999999999,0.053662,67.63971452246162
219,168.851498,14.346592000000001,0.053611,-23.427078335061807
220,172.26648899999998,12.178646,0.049063,-118.17698639168593
221,179.632174,9.641106,0.046441,115.19003995187526
222,179.233787,11.670532000000001,0.047803,-88.42327501268089
223,179.48541200000003,12.648175,0.046793,-128.05433972406905
224,178.394114,12.996596,0.045961,-97.70590728804926
225,177.851636,13.003584,0.045916000000000005,-42.98396144802866
226,173.797844,11.347226,0.045995,-25.268708304561763
227,174.069958,11.661856,0.045719,-24.113595085589125
228,177.400472,9.892764999999999,0.042405,-11.279721549714475
229,179.896517,12.798913,0.042811,-84.73580519564781
230,179.262115,13.364993,0.043267,-88.90880374001674
231,176.681089,10.623196,0.042963999999999995,-34.251741850684446
232,176.605596,10.741154,0.042961,-25.295894062694618
233,176.498456,10.151156,0.042494,-80.27386281674961
234,176.008036,10.594513000000001,0.042124,-49.18180049314554
235,176.24663999999999,11.343269,0.043213999999999995,41.965945559528485
236,173.774696,9.960028,0.042106,59.87903667954786
237,174.377959,11.438432,0.043519,1.0946240612432327
238,173.515016,10.540434,0.043312,42.66126092030224
239,175.698815,12.085417999999999,0.044978,116.46597111617953
240,175.55834299999998,12.847949,0.044567,119.7046996443635
241,175.37598899999998,13.847373000000001,0.044196,32.236624831546095
242,175.126406,14.370762,0.044182,-21.31452408241019
243,175.350758,13.981616,0.044253,17.22170593207297
244,175.29009399999998,13.840701000000001,0.044216000000000005,31.103813303091997
245,174.969732,13.840428,0.044308,22.308533317421055
246,175.3557,13.703005,0.044333,46.99543560302995
247,175.430128,13.712644000000001,0.044256000000000004,48.01546953974935
248,174.96462,14.536871,0.044229000000000004,-29.41991060899902
249,175.633635,13.905171,0.044323,29.246709440989076
250,175.314053,13.931981,0.044195,22.062276274802137
251,175.155885,14.124374,0.044159,1.2127565332193178
252,175.689316,13.699113,0.043881,54.24126053141399
253,175.312725,13.787216,0.044299,37.17692129734989
254,175.216756,14.013014000000002,0.043969,12.361602527808602
255,174.37936200000001,12.517038000000001,0.043838,2.754255476533261
256,179.72628600000002,13.662779,0.047041,-51.10333201939575
257,180.43653799999998,13.748569,0.047427,-10.976196844082578
258,180.127769,13.901008,0.047237,-16.296149408316865
259,180.716117,14.527067,0.047313,-4.017711744233593
260,179.062154,12.76248,0.047171,-138.79532814901694
261,179.238407,12.876088000000001,0.046793,-131.8257520181113
262,179.582371,13.492624,0.046995,-73.86300971788975
263,179.29724299999998,14.421382000000001,0.046599,38.19876315016661
264,179.297352,14.353043,0.046595,29.177145199244375
265,177.286835,13.337347,0.045551,20.73335826178255
266,180.08691000000002,14.733203,0.047799,42.39527746422197
267,180.23358000000002,15.075592000000002,0.048172,46.251991436234015
268,180.351585,15.459857999999999,0.04843,40.27283608966402
269,179.08049,16.489433,0.048065,102.35619811702459
270,179.05863200000002,16.386705,0.047713,111.40592090532203
271,179.848679,15.09031,0.047001,81.89017153245135
272,179.32440400000002,15.23674,0.046304000000000005,119.81297548120602
273,178.178247,16.849,0.046999,36.860083789637976
274,177.779108,17.108729,0.046227,6.465336606336888
275,177.443503,17.017267999999998,0.046579,-2.0393277862292294
276,176.67078,12.721975,0.048037,104.9827587904132
277,174.070546,13.298601999999999,0.047719,-30.22372600258546
278,175.062721,14.458085999999998,0.047287,-28.97563687744229
279,174.18328200000002,13.634799,0.047767000000000004,-12.02091141879601
280,174.329634,13.862785,0.047743,-1.115902772441675
281,175.570523,14.713737,0.047195999999999995,-72.27523037294968
282,176.445754,15.541807,0.048333999999999995,-124.34579953134393
283,176.143932,15.330335,0.047116000000000005,-128.37101003054826
284,175.662897,15.206407999999998,0.046708,-118.53515061713722
285,175.460407,15.511339000000001,0.046229,-121.34138228588563
286,175.44548400000002,15.542044,0.046215,-121.05380013836086
287,175.329296,15.934299,0.045962,-110.90787445110558
288,174.724612,15.694142999999999,0.046100999999999996,-49.519970939441635
289,178.785558,14.265357,0.043997,16.19191811897707
290,177.96606200000002,14.377598999999998,0.043994,14.123214378727326
291,178.345115,14.389531,0.045085,25.263649575939958
292,178.296683,14.098913,0.043637999999999996,-3.580088810758233
293,177.755339,14.213771,0.04378,2.5388479828250494
294,177.868479,15.595676999999998,0.043528,46.74157417934426
295,179.601791,15.55204,0.045564,116.4390694463038
296,178.227125,15.744747,0.045325,90.32630358476877
297,178.263427,16.081599,0.045623000000000004,88.10384925404593
298,178.191583,16.133866,0.045632,79.50844721905301
299,177.754102,16.318257,0.045444,28.08572397558682
300,177.806364,16.879960999999998,0.046017,16.168253517156522
301,179.153611,16.483787,0.043723000000000005,93.31324003154535
302,177.475989,16.670593,0.043821,-1.8022377856784209
303,177.469721,18.178818,0.043618000000000004,3.101767001280199
304,176.69397800000002,13.368276000000002,0.044957,67.66564465123477
305,174.96205700000002,14.271583999999999,0.044414999999999996,-10.136488685153967
306,175.78558999999998,15.142781,0.04336,-108.72073533942353
307,174.30352,14.798986,0.043502,4.398703956191585
308,174.474638,15.379432000000001,0.043738,-14.404797402896728
309,174.464485,15.414823,0.043758,-13.308099861733485
310,174.273943,15.167726000000002,0.04325,9.38566347852634
311,174.43778,15.200841,0.042651,-8.870158845465266
312,174.05815800000002,15.414183999999999,0.042672,36.23790580010849
313,176.31561499999998,16.792529000000002,0.045433,-58.99553143916092
314,175.61121,17.540993,0.045301,33.46508980044829
315,175.60683400000002,17.506204,0.045293,29.060991859325107
316,174.927162,16.342474,0.044761,-58.247205453694015
317,174.40226299999998,17.109415,0.045121,-1.000527589709885
318,173.85323799999998,17.149012,0.045185,8.487687382659566
319,173.595217,17.222593,0.045222000000000005,5.264252861414049
320,174.547279,16.809480999999998,0.044828,-11.419795946065408
321,174.45109,17.03725,0.045062,-2.992836255123154
322,174.489212,17.396145999999998,0.045251,2.0739733476430118
323,174.304995,17.632565,0.045319,-2.5140847188422106
324,174.42975900000002,16.770618,0.045007,-4.6844634768851465
325,174.66603899999998,17.08098,0.045242000000000004,-8.075869198767187
326,174.482761,16.99941,0.045042,-4.621838634282418
327,174.552211,16.848881,0.045336,-10.9175244640176
328,174.438836,16.742467,0.04506,-5.550303398881569
329,174.432977,16.818020999999998,0.044836,-4.456298967845358
330,174.164908,16.949046,0.045034,8.410730452283378
331,174.614823,17.138402,0.045201,-4.811475522272054
332,174.446593,17.180945,0.045124,-1.1645246198090584
333,174.450733,17.076555,0.045203,-2.511261442351948
334,174.175502,17.501585000000002,0.045321,-5.4645248246604785
335,174.391882,17.058544,0.045172000000000004,-0.9911814862986043
336,174.325573,16.653228,0.045025,2.595218143471053
337,174.438894,17.206645,0.045162,-0.7850134728792197
338,174.418841,16.714692000000003,0.044864,-4.347040086509643
339,174.921577,16.851974,0.045241,-29.99460511764899
340,174.678046,17.041332,0.045197,-10.021495125314267
341,174.494381,17.044407,0.045055,-4.255150277943098
342,174.551656,16.971270999999998,0.045136,-7.871388750448051
343,174.326786,16.926513,0.044864,1.4674001653650908
344,174.46778999999998,17.041735,0.045097000000000005,-3.4684055336078683
345,174.01875800000002,17.149731,0.045411,5.839724008941737
346,174.370026,17.099215,0.045131,-0.2812818574570254
347,174.448619,17.193445,0.045139,-1.039717451775076
348,173.857877,17.167683,0.045205,7.213854940111007
349,173.982982,16.454217,0.044982999999999995,36.329788435766204
350,175.10678000000001,16.624347,0.045614,-56.67863458186926
351,175.083672,17.289772,0.045193000000000004,0.9903875143156395
352,174.271168,16.683505,0.045344999999999996,6.644815327531593
353,176.783059,16.794026000000002,0.043918,-40.34002710214412
354,175.53743500000002,16.457729,0.043504,-88.27888809418133
355,173.768762,9.403672,0.047748,79.63362531967108
356,173.934081,10.210724,0.047403,41.37592712385271
357,173.837218,10.557744,0.047452999999999995,30.051539567098217
358,170.94689,9.50836,0.047233,-37.651335783427946
359,173.10183700000002,10.287125999999999,0.045943,85.28781311263695
360,172.893378,10.611105,0.047365,52.99727231369134
361,173.34606100000002,12.113598,0.048368,-110.6586299146525
362,171.276884,11.926383999999999,0.047243,-6.826365039495146
363,169.385771,10.297458,0.046682,-86.98728894898346
364,172.50129099999998,10.387555,0.043662,71.7789925500728
365,173.229905,10.798881,0.043591000000000005,23.097210311774173
366,170.446621,9.886412,0.044144,-82.55581656048804
367,172.837467,10.047607000000001,0.04244,103.28473165670876
368,172.049194,9.930483,0.042429,82.35196851198664
369,173.26973999999998,13.170531,0.043568,-95.30439161684285
370,171.457681,11.522255,0.043732,-15.732431269532338
371,169.449302,9.726275,0.044399,-124.73625007765796
372,168.71943000000002,9.859458,0.044451,-72.64092462303365
373,168.86431399999998,9.715484,0.044473,-90.71767223693729
374,168.576837,9.722017,0.044475,-61.344717199068754
375,168.680689,9.860686,0.044515,-68.9005091883633
376,168.816468,9.839975,0.044544,-82.56451974264694
377,168.801783,9.891521000000001,0.04439,-79.00420597795217
378,169.213856,10.972548,0.044135,-2.768270641830817
379,167.545168,9.535751,0.044854000000000005,67.61163536405432
380,167.609188,9.549132,0.044927999999999996,60.09527797810109
381,167.68058200000002,9.722930999999999,0.044677,49.25636607277925
382,167.550139,9.568372,0.044849,66.75048444072121
383,166.808973,9.676938999999999,0.045893,127.18912753328287
384,166.667195,9.639596000000001,0.045072,130.36159945362476
385,166.55698999999998,9.676554,0.045087999999999996,130.81829031411974
386,167.538479,9.257669,0.044688,67.59559011384535
387,169.326752,9.59586,0.043679,-122.59945801397909
388,168.133772,11.751104,0.044364999999999995,5.341580083659402
389,168.538718,12.484739,0.043917000000000005,58.70859010981302
390,168.799893,12.983475,0.044032,80.05905129894148
391,168.78771,12.906303999999999,0.044146,81.624382119791
392,168.76253,13.01539,0.043956999999999996,75.37446941921247
393,173.470885,12.45862,0.048157,-111.38755736185401
394,173.698914,14.470973999999998,0.04703,28.323528786386564
395,171.869035,14.790898,0.0466,51.60393994577077
396,170.226365,15.434688000000001,0.046674,-112.75024644051781
397,167.766988,14.941219,0.047277,30.986275453862064
398,170.744525,14.648995999999999,0.045105,-30.14872691793282
399,173.22653799999998,16.224951,0.043479000000000004,102.64123360383402
400,172.541304,16.293469,0.042997,104.26114686901201
401,172.466557,16.671301,0.043774,71.12664558631171
402,169.927441,17.537737,0.04492,33.15322258449196
403,168.566495,13.929504999999999,0.043982,12.833649878086057
404,168.13741100000001,15.074131,0.043838999999999996,-6.5876131976660295
405,167.60588,15.787481,0.043918,59.402208297710395
406,169.155113,16.031328,0.046602,-116.9065265787692
407,169.776791,17.225146,0.045507,-7.2533941421882675
408,168.237647,16.53571,0.04664,-15.309206159623027
409,167.63359599999998,16.811349,0.046448,26.834120069197446
410,167.332736,17.18102,0.046282,9.16072716897569
411,166.41818,16.969448999999997,0.045281999999999996,41.1981518210583
412,166.193168,17.029992,0.045479,31.978135269288526
413,166.5017,17.29618,0.045163,-2.360145239973279
414,166.450415,16.893629999999998,0.045257,50.9320091567104
415,166.210236,17.561182000000002,0.045214,-36.17723790461128
416,166.45639,16.896391,0.045182,50.51649463075075
417,166.327002,16.727682,0.045397,70.19110560774278
418,166.38967,17.010179,0.04554,36.0155313828464
419,166.38961799999998,17.334327,0.045207,-7.482656474713659
420,166.12416399999998,16.95133,0.04551,40.773132545197896
421,166.239453,17.001611999999998,0.045406,35.97041856050371
422,166.449993,16.853807,0.045243,55.87519222023794
423,166.277702,17.070175,0.045779,27.711396758754994
424,166.49825800000002,16.877791000000002,0.04514,52.85481963398053
425,166.38093,17.117976000000002,0.04575,21.80529136414354
426,166.592856,17.181005,0.045277,13.205148892340386
427,166.16458799999998,17.028266000000002,0.045312,31.7691592422975
428,166.273123,17.03292,0.045518,32.348317104801204
429,166.137039,16.96346,0.045604,39.59471585001885
430,166.46955400000002,17.133808,0.045312,19.623284896590658
431,166.206252,16.987975,0.045682,37.55804729079999
432,166.91493799999998,16.923523,0.045007,43.05990502910278
433,166.563563,16.820606,0.045554000000000004,60.338911800235536
434,166.47121299999998,16.558120000000002,0.045187,89.40272461260973
435,166.448501,16.746473,0.045192,68.69797430134082
436,166.386845,16.831606,0.045374,58.452954705381856
437,166.538529,16.961432000000002,0.045241,42.324824741204296
438,166.128045,16.959925,0.045433,39.73387789719029
439,166.48908,16.88522,0.045223,52.01749826555209
440,166.218995,16.786889000000002,0.045375,61.68769905491687
441,166.38061299999998,16.87246,0.045141,53.1113115411434
442,166.51321000000002,17.031522,0.045469,33.38111394253507
443,166.512194,16.888493,0.045192,51.576290207001854
444,168.02300300000002,15.826482,0.044206999999999996,6.871652026251977
445,168.11248799999998,16.045845,0.04388,-4.62911765263809
446,168.07978799999998,16.084681,0.043884,-0.5608089109857931
447,167.89973899999998,16.922193,0.044105,8.06259240247547
448,167.545213,17.114251,0.043939,10.91301335848902
449,168.049363,17.311716,0.044039999999999996,-0.11249691504509288
450,166.755743,16.364805,0.044832,103.16434058706311
451,167.283355,17.237644,0.044238,3.8821363854163478
452,166.992724,17.436195,0.044795,-18.607156897998106
453,166.322896,17.141628,0.044715,18.036650792213837
454,167.010861,3.4381760000000003,0.054955,137.87543617461725
455,166.792167,3.288221,0.054752999999999996,155.8150297048067
456,166.77074,3.579514,0.054428,142.66213602318203
457,168.303596,3.952347,0.052016999999999994,-24.341566380049244
458,166.245974,3.510874,0.053012000000000004,143.38946995359817
459,164.918492,3.499221,0.054088,-2.2984662659844655
460,164.12323,2.965582,0.054732,-117.13050181042435
461,163.93910400000001,2.908072,0.054736,-133.9499911120459
462,163.191388,2.997049,0.054688,-159.97329900332284
463,163.185971,3.0558110000000003,0.054680999999999993,-160.8906910779246
464,162.98972,2.774934,0.055022,-143.49285585672908
465,163.054175,3.113398,0.054827999999999995,-156.64929796885457
466,163.175254,2.9896689999999997,0.054706,-159.38240446197747
467,164.014589,3.228196,0.055457000000000006,-131.77103517613358
468,163.101192,3.46193,0.054457000000000005,-149.7836028622252
469,166.507933,1.217084,0.050582999999999996,-52.56290152864482
470,166.77588400000002,1.112727,0.050457,-64.4873624979903
471,165.94228600000002,1.080141,0.051738,-61.883404017496616
472,166.453933,2.1546119999999997,0.051072,84.34686591149654
473,166.57060900000002,0.670724,0.049382,-115.79921545408648
474,167.634345,1.6881650000000001,0.049276,7.386751645338581
475,167.55722,2.475466,0.051269,59.874505319870764
476,166.463367,2.615901,0.051449,133.3941801240069
477,166.483668,2.482352,0.051412,121.89078714880692
478,165.994123,2.631072,0.051334000000000005,117.24765164147858
479,164.724681,3.275582,0.049809,-30.715829111311
480,164.698786,3.4239949999999997,0.051695000000000005,-34.65520568170795
481,164.198077,3.8943489999999996,0.052124000000000004,-76.5738361836068
482,161.636123,4.2918330000000005,0.050722,9.645944580489244
483,167.34957,3.9044510000000003,0.055251999999999996,79.51335189862678
484,162.883647,4.553582,0.05318,-22.388271344612136
485,166.513284,4.670395,0.050822000000000006,6.400520552857749
486,163.017976,4.66119,0.052905999999999995,-7.644460486166439
487,163.18183100000002,4.819026999999999,0.050884,15.982291083948846
488,163.081718,6.032737,0.050636,141.39244187229608
489,162.024443,7.181956,0.051898,22.32649938413818
490,162.353793,7.563629,0.052552,24.04297787188476
491,161.995527,7.473675999999999,0.051099,11.500603210594415
492,161.992294,7.487521000000001,0.051082999999999996,10.923819207518438
